date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-04-06,14.2,5,22,0,,223,7.2,,1021,
2021-04-07,12.9,5,21.1,0,,115,11.1,,1023.3,
2021-04-08,14.2,4.9,20,0,,116,7.1,,1022.8,
2021-04-09,11.8,10.8,19.5,0,,99,10.8,,1023.7,
2021-04-10,15.3,7.7,20.8,0,,105,6.6,,1023.7,
2021-04-11,15.8,11,20.8,0,,162,10.3,,1021.3,
2021-04-12,11.4,10.8,20.4,0,,4,14.6,,1017.4,
2021-04-13,11.6,4,16.9,0,,306,16.9,,1021.7,
2021-04-14,16.4,4.5,22,0,,214,13.4,,1015.1,
2021-04-15,14.6,10,22.5,0.5,,192,18.9,,1007.6,
2021-04-16,12.3,4.7,21.7,0,,304,18.9,,1014.7,
2021-04-17,12.4,5,21,0,,293,16.5,,1019.5,
2021-04-18,17.2,4.7,25.2,0,,188,10.7,,1015.1,
2021-04-19,20.2,9.4,29,0,,168,7.7,,1010.8,
2021-04-20,19.8,14,28,0,,155,11.9,,1014.9,
2021-04-21,17.6,12,26.9,0,,135,7.7,,1016.7,
2021-04-22,12.3,10,21.4,1,,105,7.8,,1015.4,
2021-04-23,16.4,9,22,0,,86,9.3,,1019.1,
2021-04-24,18.3,10.3,23,0,,98,6.8,,1024.9,
2021-04-25,16.9,12.3,21.5,0,,158,8.3,,1024,
2021-04-26,16,12.4,22.2,0,,160,11.1,,1015.8,
2021-04-27,17.7,9.5,23,0,,323,17.1,,1013.9,
2021-04-28,16.8,12.2,23,0,,247,13.4,,1012.6,
2021-04-29,14.2,6,22.8,0,,344,15,,1003.3,
2021-04-30,10.2,5,21.4,0,,8,8.4,,1007.3,
2021-05-01,14.7,3.9,22,0,,2,14.4,,1011.9,
2021-05-02,16.3,4.9,22,0,,208,12.8,,1018.6,
2021-05-03,18.9,9.4,24,0,,171,11.1,,1009.1,
2021-05-04,17.1,10,24,0,,304,19.2,,1011.1,
2021-05-05,22.6,9.5,28.1,0,,210,17.4,,1008,
2021-05-06,19,15,28.1,0,,242,21.9,,1001,
2021-05-07,22.2,14,27,0,,268,24,,1004.2,
2021-05-08,18.6,13,27,0,,338,18.8,,1002.2,
2021-05-09,20.1,10,26.6,0,,100,8.6,,1007.6,
2021-05-10,17.6,13,26.6,0,,126,10.4,,1010.8,
2021-05-11,17.9,9,25,0,,129,8.9,,1011.5,
2021-05-12,21.6,12.6,27,0,,63,7.7,,1009.5,
2021-05-13,19.3,16.8,26.7,0,,81,6.3,,1009.8,
2021-05-14,20.5,17.1,23.2,0,,112,9.3,,1006.7,
2021-05-15,17.2,16.8,23.2,0.8,,15,13.4,,1009.7,
2021-05-16,18.7,14,26,0,,267,11.1,,1011.2,
2021-05-17,23.5,10,33,0,,234,10.3,,1008.1,
2021-05-18,23.3,13.9,34,0,,189,9.8,,1004.8,
2021-05-19,25.3,18.6,32.8,0,,177,11,,1004.5,
2021-05-20,23.6,19,30.7,0,,182,10.8,,1004.7,
2021-05-21,24.4,17,32,0,,204,9.9,,1004.5,
2021-05-22,24.6,16,34,12.2,,172,10.1,,1003.6,
2021-05-23,21.6,12.5,32.9,0,,313,17,,1010.1,
2021-05-24,19.6,10.8,26.5,0,,280,12.8,,1008.3,
2021-05-25,20.8,10.8,28.6,0,,199,13.5,,1003.2,
2021-05-26,19,14,28.6,0,,21,9.2,,999.4,
2021-05-27,21.2,13.1,28.1,1.5,,325,10.7,,999.2,
2021-05-28,22.8,19,30,0,,312,19.1,,1003.2,
2021-05-29,21.7,17,29.5,0,,71,13.5,,1004.2,
2021-05-30,21.1,15,28,1,,122,8.4,,1006.5,
2021-05-31,15.4,14,28,1.8,,56,7.1,,1007.7,
2021-06-01,21.4,11.9,28.8,0.5,,180,7.2,,1008.6,
2021-06-02,20.7,15,29,0,,10,8.1,,1004.7,
2021-06-03,23.6,14,29,0,,307,16.8,,1005.9,
2021-06-04,23.1,14,31,0,,305,15.5,,998.4,
2021-06-05,27.6,15.2,34,0,,280,11.7,,997.9,
2021-06-06,27.2,18.1,34.9,0,,68,8.4,,1001.6,
2021-06-07,23.6,21,33.6,0,,102,10.4,,1008.8,
2021-06-08,25,18.1,29,0,,113,5.9,,1011,
2021-06-09,21.3,19,29.7,1,,33,8.3,,1010.8,
2021-06-10,25.8,18,33,0,,277,8,,1007.1,
2021-06-11,28.2,18.1,37,0,,209,8.6,,1006.6,
2021-06-12,30.3,21.5,37,0,,148,9,,1007.2,
2021-06-13,26.7,24,36.4,0,,111,6.9,,1003.8,
2021-06-14,23.3,21.9,34.5,2.3,,90,7.8,,1000.4,
2021-06-15,25,22,31.2,0,,121,8.9,,1002.3,
2021-06-16,21.3,19.8,31.2,8.1,,146,7.7,,1004.9,
2021-06-17,27.6,19.8,33.6,0,,288,13.2,,1002.9,
2021-06-18,27.1,21.5,35,0,,282,14.3,,1000.4,
2021-06-19,28.8,16,37,0,,311,16.1,,997.4,
2021-06-20,29.6,19,36.4,0,,22,7.1,,999.5,
2021-06-21,28.3,20,37.2,0,,84,11.7,,1001.8,
2021-06-22,27.6,21.7,35.9,0,,172,9.6,,1008.6,
2021-06-23,23.3,20,32.9,3.8,,146,7.5,,1011.2,
2021-06-24,23.9,19.7,27.3,5.6,,101,4.8,,1008,
2021-06-25,21.9,18,28.1,15.5,,96,9,,1003.7,
2021-06-26,22.7,19,28.2,0,,56,6.5,,1002.7,
2021-06-27,28.3,20.9,34,0,,58,7.7,,1003.6,
2021-06-28,26.9,23.7,33.3,0,,119,7.4,,1003.1,
2021-06-29,24.3,23.3,32.2,0.5,,103,9.3,,1002,
2021-06-30,25.6,21,31,3,,84,8,,1002.6,
2021-07-01,21.6,18,30.9,14.5,,110,9.4,,1003.7,
2021-07-02,25.3,17.2,30.9,14.2,,128,7.4,,1005.6,
2021-07-03,23.9,19.9,30,13,,121,8.9,,1003.2,
2021-07-04,27.1,20.2,34.2,0,,217,8.1,,1003.6,
2021-07-05,24.7,20.8,34.2,25.9,,44,7.4,,1006.1,
2021-07-06,25,20.5,32.6,3.8,,115,6.8,,1005.5,
2021-07-07,27.8,21.6,32.8,0,,97,5.9,,1004.8,
2021-07-08,27.1,22,35,2,,193,9.2,,1002.8,
2021-07-09,28.1,22.5,33.9,0,,108,6.6,,1001.7,
2021-07-10,28.3,24.6,32.9,0,,86,5.7,,1002.4,
2021-07-11,26.7,25,31.9,61.7,,94,7.1,,1003.3,
2021-07-12,22.9,22,30.7,57.4,,26,11.2,,998.2,
2021-07-13,26.5,22.1,31,2.3,,55,5.7,,996.4,
2021-07-14,27.9,23.9,32.4,0.5,,113,6.5,,1001.9,
2021-07-15,28.4,26,32.4,0,,125,7.1,,1007.6,
2021-07-16,27,25,32.2,9.1,,94,7.7,,1009.9,
2021-07-17,26.5,24,30.7,0,,87,8.9,,1009.1,
2021-07-18,25.6,24,29.7,13.7,,69,6.4,,1008.9,
2021-07-19,26.3,23.7,30.2,0,,88,5.7,,1009.7,
2021-07-20,27.2,24,31.8,0,,114,5.7,,1011.3,
2021-07-21,27.1,24,31.8,2.3,,85,6,,1011.7,
2021-07-22,24.8,23,28.5,2,,57,5.7,,1010.5,
2021-07-23,27.7,22,32,0,,158,7.7,,1008.2,
2021-07-24,29,24.3,33,0,,168,7.4,,1006.4,
2021-07-25,29.3,26,33.7,0,,161,9.9,,1003,
2021-07-26,27.4,26,33.7,0,,147,8.6,,1000.5,
2021-07-27,24.8,24,32.6,0,,42,7.1,,1002.6,
2021-07-28,26.3,24,29.3,0.3,,42,4.4,,1003.6,
2021-07-29,23.1,22,29.3,18.5,,4,8,,1001.2,
2021-07-30,24.4,22,30.2,4.3,,353,9.7,,995.5,
2021-07-31,29.1,22.3,34,0,,105,5.6,,994.9,
2021-08-01,27.4,23.1,34,0,,328,12.9,,999.4,
2021-08-02,28.1,22.8,33,0,,16,8.7,,1004,
2021-08-03,27.5,23.8,33,2.5,,136,7.7,,1005.8,
2021-08-04,27.6,24.2,31.4,0.3,,154,8.9,,1003.8,
2021-08-05,24.9,21,32,0,,74,8,,1002.7,
2021-08-06,26.6,21,33.8,0,,58,6.2,,1003.1,
2021-08-07,27.9,22,33.8,0,,75,5.4,,1004.4,
2021-08-08,26.8,24,33.1,32.8,,143,5.7,,1005.3,
2021-08-09,24.2,20,31.7,22.9,,39,9.8,,1004,
2021-08-10,27.3,20.3,33,0,,74,6,,1004.7,
2021-08-11,26.5,22,33.4,0,,74,6.2,,1009.7,
2021-08-12,25.8,23,31,0,,124,7.4,,1011.4,
2021-08-13,25.6,22.7,29.7,7.4,,140,9,,1009.4,
2021-08-14,24.4,22.8,29.6,2,,136,7.2,,1010.2,
2021-08-15,23.7,21.9,28.8,8.1,,96,7.2,,1012.3,
2021-08-16,23.7,22,28.9,5.3,,80,5.6,,1012.9,
2021-08-17,25.2,20,31,0,,30,7.2,,1013.4,
2021-08-18,25.9,21.1,31,0,,148,5.9,,1011.2,
2021-08-19,20.5,20,28.7,35.3,,79,5.9,,1008.7,
2021-08-20,24.7,19.9,29.5,0,,75,5.3,,1006.5,
2021-08-21,26.4,20.8,33,0,,196,7.6,,1004.8,
2021-08-22,26.7,23.1,31.8,0,,143,7.5,,1003.1,
2021-08-23,24.7,19,31,20.8,,167,11.6,,1003.1,
2021-08-24,23.7,17.6,30.4,1,,304,11.1,,999.6,
2021-08-25,24.5,17.4,28.7,0,,304,11.3,,1001.3,
2021-08-26,23.3,19,31,0,,280,14.7,,1008.1,
2021-08-27,23.9,16,31,0,,325,8.3,,1010.7,
2021-08-28,22.5,18.4,30.5,0.3,,340,7.4,,1013.1,
2021-08-29,23.9,19,29,0,,110,7.5,,1013.2,
2021-08-30,24.3,19.5,28.6,1.8,,92,4.4,,1015.3,
2021-08-31,22.5,20,28,1.3,,110,6.2,,1015.3,
2021-09-01,23.8,17.9,30,0,,182,6.3,,1013.2,
2021-09-02,24.3,18.9,31,0,,187,7.7,,1008.7,
2021-09-03,26.2,20.4,31,0,,117,4.8,,1007.4,
2021-09-04,21.1,20,30.8,4.3,,89,7.4,,1012.2,
2021-09-05,21.6,20,25,19.3,,13,6,,1016.9,
2021-09-06,18.4,16,25,9.9,,5,10.4,,1018,
2021-09-07,22.3,14.7,28,0,,102,9.5,,1013,
2021-09-08,23,18,28,0.3,,153,5.7,,1007.9,
2021-09-09,21.7,18.9,28.6,14.5,,69,6.5,,1007.3,
2021-09-10,24.8,18.3,29.1,0,,75,6.6,,1009.3,
2021-09-11,25.8,22,31.1,0,,58,3.9,,1008.6,
2021-09-12,21.9,21,31.1,4.8,,83,7.7,,1013.1,
2021-09-13,24.2,19.8,29.4,11.2,,35,5.9,,1016.4,
2021-09-14,22.2,20.9,29.4,0,,65,4.8,,1020,
2021-09-15,21.9,20,25.9,0,,127,5.4,,1017.3,
2021-09-16,20.1,19,25.7,0.8,,21,5.5,,1014.9,
2021-09-17,20.6,16,28,0,,13,5.7,,1015.5,
2021-09-18,21.6,16.9,27.2,0,,76,5,,1015.9,
2021-09-19,17.8,16.7,24,32.5,,143,6.6,,1014.9,
2021-09-20,16.8,16,22.3,17,,340,13.1,,1004.3,
2021-09-21,20.7,14,27.5,0,,317,10.4,,1002.1,
2021-09-22,21.6,13.6,30,0,,281,5.1,,1009.8,
2021-09-23,22.8,17.9,29.2,8.1,,84,7.1,,1016.8,
2021-09-24,18.7,18,27.9,10.4,,50,7.6,,1020,
2021-09-25,20.8,18.7,25,0.3,,57,6.1,,1020.7,
2021-09-26,18.8,18.7,24,6.6,,5,5.7,,1019.3,
2021-09-27,21.1,16.6,28,0.5,,26,6.4,,1015.3,
2021-09-28,19.8,17,28,0,,145,6.1,,1011.5,
2021-09-29,21.7,16.8,28.6,0,,84,6.1,,1009.2,
2021-09-30,19,17,28.6,0,,25,6.8,,1008.2,
2021-10-01,18.4,14,23,0,,48,7.7,,1011.1,
2021-10-02,19.3,17,23.9,0,,71,4.1,,1010.1,
2021-10-03,19.3,19,22.1,4.3,,359,7.2,,1009.8,
2021-10-04,14.3,11.4,22.1,12.7,,341,10.8,,1022.8,
2021-10-05,13.9,11.1,18.6,13.2,,306,7,,1028.5,
2021-10-06,10.4,6.8,15.6,11.2,10,307,7.6,,1025.9,
2021-10-07,12.9,6.5,20,0,,287,5.2,,1022.1,
2021-10-08,15.3,8.5,21,3.3,,51,4,,1021.7,
2021-10-09,13.8,12,20.8,4.1,,166,5.1,,1020.5,
2021-10-10,12.4,9.5,19,0,,328,17.5,,1026.2,
2021-10-11,11.4,5,20,0,,309,6.2,,1028.4,
2021-10-12,13.2,4.5,20.2,0,,12,5.7,,1027.7,
2021-10-13,15.4,10,20.1,0,,254,5,,1024.4,
2021-10-14,15.2,13,20.5,0,,336,7.6,,1022.5,
2021-10-15,13.1,10,21,0,,345,14.5,,1027.2,
2021-10-16,6,2,20.1,0,,330,16.1,,1037.6,
2021-10-17,7.9,-0.2,15,0,,226,7.3,,1029.1,
2021-10-18,10.1,1,18,0,,49,6.1,,1020.5,
2021-10-19,7.4,0,17.1,0,,21,8.9,,1030.6,
2021-10-20,7.7,0.8,15,0,,261,6,,1025,
2021-10-21,10.8,1.4,19,0,,329,7.9,,1023.5,
2021-10-22,9.2,2,19.6,0,,336,5.9,,1029,
2021-10-23,8.3,1,18.3,0,,87,4.8,,1028.8,
2021-10-24,9.3,3.3,18.2,0,,40,3.7,,1024.8,
2021-10-25,11.8,5.9,19,0,,29,4.5,,1019.9,
2021-10-26,11.8,8,22.2,0,,351,7.1,,1020.4,
2021-10-27,12.2,2,22.5,0,,303,6.8,,1024.2,
2021-10-28,11.3,5,21.3,0,,13,5.3,,1023.7,
2021-10-29,11.2,4,19.6,0,,57,5.3,,1022.1,
2021-10-30,13.9,6.5,21,0,,347,5.5,,1021.4,
2021-10-31,12.1,7,20.1,0,,359,9.7,,1027.1,
2021-11-01,8.6,7,17.6,0,,119,4.4,,1029.7,
2021-11-02,9.7,5.5,13.1,0.3,,119,4.1,,1023.3,
2021-11-03,10.1,5.5,15,0,,153,5.2,,1017.8,
2021-11-04,9.7,6.6,14.5,0,,62,5.3,,1016.3,
2021-11-05,10.7,7.9,14.5,0,,31,4.5,,1017.3,
2021-11-06,4,-1,13,13.7,10,4,12.6,,1022.2,
2021-11-07,-0.8,-3,12.7,5.3,41,331,24.4,,1029.9,
2021-11-08,3.6,-2.9,7.4,0,,301,23.3,,1022.4,
2021-11-09,7.9,-0.7,11.3,0,,299,21.5,,1017.1,
2021-11-10,9.9,1,14.7,0,,301,21.1,,1016,
2021-11-11,8,-0.3,14.7,0,,320,18,,1020.4,
2021-11-12,8.6,0,16,0,,284,10.7,,1019.8,
2021-11-13,9.6,0,18.4,0,,309,10.4,,1015.8,
2021-11-14,9.6,0.8,18.4,0,,324,8.1,,1018.7,
2021-11-15,4.6,1,16.9,0,,42,7,,1024.5,
2021-11-16,5,-1,12,0,,349,5,,1026.2,
2021-11-17,4.4,0,13.2,0,,75,3.7,,1020,
2021-11-18,5.9,0.7,13.2,0,,54,4.8,,1014.5,
2021-11-19,5.5,3,10,0,,74,10.2,,1021.5,
2021-11-20,5.1,2,10,0,,34,5.4,,1022.7,
2021-11-21,3.2,1.5,8.9,0,,264,19.6,,1023.3,
2021-11-22,-2.4,-4,7.6,0,,308,18,,1027.5,
2021-11-23,0.2,-8,8.9,0,,197,6.5,,1021.3,
2021-11-24,2.5,-6,13,0,,278,4.5,,1016.1,
2021-11-25,3.5,-5,13.7,0,,82,4.3,,1020.4,
2021-11-26,3.9,-2,13.7,0,,17,6.6,,1029.4,
2021-11-27,3,-3,13.7,0,,45,3.8,,1032.6,
2021-11-28,3.6,0,10.2,0,,28,3.1,,1028.8,
2021-11-29,3.2,-1,9.2,0.5,,354,9.4,,1026.8,
2021-11-30,1.4,-1,7.5,0,,305,24.2,,1027.3,
2021-12-01,3.2,-4,10,0,,251,8.6,,1027.8,
2021-12-02,6.6,-2.6,13.4,0,,276,14.4,,1017.7,
2021-12-03,5.4,-1,13.4,0,,269,10,,1022.2,
2021-12-04,2.4,-3,13.9,0,,56,4.2,,1025.8,
2021-12-05,3.7,-5,13.9,0,,46,4.1,,1023.1,
2021-12-06,3.5,0,12.3,0,,353,9.3,,1029.8,
2021-12-07,0.9,-5,12.3,0,,348,4.4,,1033.7,
2021-12-08,2.7,-2.4,10.3,2.3,,43,5.2,,1031,
2021-12-09,1.5,1.6,7.6,0,,36,3.7,,1026.7,
2021-12-10,2.1,-3,9.8,0,,2,5.7,,1028.6,
2021-12-11,4.2,-2,11.6,0,,353,12.7,,1030.3,
2021-12-12,-1.8,-2,11.6,0,,313,19.9,,1036.7,
2021-12-13,-2.2,-10,4.3,0,,181,5.6,,1026.6,
2021-12-14,-1.4,-8,8,0,,338,4.4,,1017.2,
2021-12-15,-1.3,-7,6.9,0,,62,4,,1020,
2021-12-16,-0.6,-5,5.2,0,,326,18.1,,1027,
2021-12-17,-5.8,-8,4.3,0,,282,18,,1035.7,
2021-12-18,-3.1,-12,5.9,0,,237,8.9,,1025.3,
2021-12-19,-0.7,-10,9.2,0,,214,4.2,,1018.9,
2021-12-20,3.7,-7,14,0,,303,8.9,,1014,
2021-12-21,2.7,-5,13.2,0,,90,7.7,,1020.7,
2021-12-22,0.3,-2,8.1,0,,141,5.8,,1025.4,
2021-12-23,-3.2,-4,5.9,0.3,,83,6.4,,1028.5,
2021-12-24,-7.7,-9,-1.2,0,,36,14.8,,1039.5,
2021-12-25,-7.6,-11,-4.1,0,,327,19.5,,1045.6,
2021-12-26,-6.8,-10.5,0,0,,266,15.5,,1040.7,
2021-12-27,-4.4,-13,7,0,,281,4.1,,1031.9,
2021-12-28,-0.7,-12,6.2,0,,309,5.3,,1023.9,
2021-12-29,-1.3,-9,6.2,0,,305,16.7,,1026.8,
2021-12-30,-1.7,-8,6.2,0,,334,9.2,,1029.8,
2021-12-31,-3.8,-11,6.8,0,,40,3.6,,1031.8,
2022-01-01,-1.9,-10,8.3,0,,332,12.6,,1027.3,
2022-01-02,-3.9,-12,8.3,0,,162,7.7,,1030.9,
2022-01-03,-3.4,-10,6.5,0,,17,6.4,,1026.7,
2022-01-04,-3.6,-10,6.5,0,,31,5.3,,1031.3,
2022-01-05,-3.2,-9,3.9,0,,11,4.5,,1030.5,
2022-01-06,-2.4,-7,6.5,0,,31,6.3,,1033.9,
2022-01-07,-3,-8,6.5,0,,336,4.2,,1030.1,
2022-01-08,1.1,-6.4,9.6,0,,6,7.3,,1025.9,
2022-01-09,-1.5,-6.2,9.6,0,,70,5.5,,1026.2,
2022-01-10,-2.8,-5,2.4,0,,1,12.4,,1027.9,
2022-01-11,-5.4,-9,2.4,0,,40,6.3,,1028.2,
2022-01-12,-2.2,-8.5,2.8,0,,359,13.9,,1026.8,
2022-01-13,-3.5,-7.7,4,0,,236,10.8,,1028.5,
2022-01-14,-4.4,-11,3.9,0,,78,3.8,,1021.7,
2022-01-15,-2.5,-9,4,0,,356,13.5,,1024.4,
2022-01-16,-5.5,-9,3.6,0,,309,6.5,,1030.8,
2022-01-17,-2.1,-11,6,0,,283,10.2,,1030.6,
2022-01-18,-3.6,-12,6,0,,63,4.2,,1025.8,
2022-01-19,-3.5,-7.6,2.7,0,,144,8.1,,1032.4,
2022-01-20,-3.6,-7,-1.3,0,,150,7.9,,1034.5,
2022-01-21,-4.1,-5.3,-1.7,1.5,,141,6.6,,1031.3,
2022-01-22,-3.4,-6.4,-1,0.5,,51,3.4,,1028.7,
2022-01-23,-1.8,-6.4,0.1,0,,127,4.7,,1030.5,
2022-01-24,-0.5,-3,1,0,,173,4.3,,1026.6,
2022-01-25,0.3,-3,6.1,0,,306,11.8,,1024.9,
2022-01-26,-2.1,-5,6.1,0,,7,10,,1030.6,
2022-01-27,-2.9,-8,3.6,0,,14,9.3,,1033.1,
2022-01-28,-2.9,-7,3.6,0,,18,7.5,,1031.9,
2022-01-29,-3.7,-8,4.9,0,,353,6.6,,1026.7,
2022-01-30,-1.6,-10,4.9,0.8,,47,4.7,,1024.5,
2022-01-31,-3.6,-7,3.3,,,322,22.8,,1026,
2022-02-01,-5.1,-10,2.5,0,,344,9.3,,1032.7,
2022-02-02,-3.3,-10.8,5,0,,340,7.7,,1030.8,
2022-02-03,-2.5,-9.2,4.6,0,,9,8.3,,1030,
2022-02-04,-3.8,-6.5,3.2,0,,330,18.4,,1033,
2022-02-05,0.3,-6.9,4,0,,300,17.5,,1033.5,
2022-02-06,-1.2,-6,6.1,0,,320,11.5,,1031.9,
2022-02-07,-2.6,-8,6.6,0,,330,7.2,,1029.2,
2022-02-08,-0.8,-9,8.6,0,,302,6.8,,1027.8,
2022-02-09,-1.3,-9,8.6,0,,31,3.9,,1023.5,
2022-02-10,0.6,-8,10.3,0,,280,6.8,,1022,
2022-02-11,2.3,-5,10.3,0,,68,9.5,,1025.9,
2022-02-12,-2.1,-5,8.9,0,,96,6.6,,1028.5,
2022-02-13,-6,-6.7,1,3,,101,6.2,,1027.3,
2022-02-14,-6.4,-11.3,-1.6,0,,324,15.2,,1029.7,
2022-02-15,-7.5,-11,-1.6,0,,22,9.2,,1029.9,
2022-02-16,-6.9,-10,0,0,,28,7.7,,1031.6,
2022-02-17,-4.9,-9.2,0,0,,134,7.5,,1032.9,
2022-02-18,-2.3,-8.2,4.1,0,,342,10.6,,1031.1,
2022-02-19,-4.4,-7,4.1,0,,326,18.6,,1034.5,
2022-02-20,-1.6,-13,5,0,,280,12.5,,1030,
2022-02-21,-1.6,-11,4.9,0,,328,15.6,,1032.2,
2022-02-22,-3.5,-10,4.9,0,,352,11.7,,1036.7,
2022-02-23,-0.9,-11,7.2,0,,319,6.7,,1034.5,
2022-02-24,0.5,-6.4,11.2,0,,298,5.9,,1028.3,
2022-02-25,6.2,-3.5,14,0,,286,6.8,,1020.1,
2022-02-26,3.8,-1,14,0,,299,17,,1020.7,
2022-02-27,6.6,-1.9,16.2,0,,128,6.2,,1017.2,
2022-02-28,7.1,0,16.2,0,,59,11.4,,1015.2,
2022-03-01,5.2,-1,13.9,0,,279,17.9,,1022.6,
2022-03-02,7.8,-4,16.6,0,,293,10.8,,1015.7,
2022-03-03,4.2,-3,16.6,0,,92,6,,1014.6,
2022-03-04,4.3,-1,11.7,0,,349,18.8,,1012.8,
2022-03-05,2.1,-4,11.6,0,,1,12.3,,1022.6,
2022-03-06,4.2,-7,11.9,0,,99,8,,1022.2,
2022-03-07,8.8,-2.2,18,0,,289,6.9,,1017.6,
2022-03-08,7.4,-2,18.1,0,,107,5,,1015.5,
2022-03-09,9.5,1,17.4,0,,76,6,,1017.9,
2022-03-10,10.8,4.8,19.3,0,,81,4.7,,1012.6,
2022-03-11,9.7,6,19.3,0,,96,6.6,,1019.1,
2022-03-12,7.1,5,13.2,1.3,,74,5.9,,1011.8,
2022-03-13,7.8,1,13.2,0,,123,9,,1013.4,
2022-03-14,11.4,1,21,0,,219,9.5,,1013.5,
2022-03-15,10.6,2.8,20.8,0,,102,8,,1010.2,
2022-03-16,8,2.7,15.7,0,,141,10.4,,1020.3,
2022-03-17,0,-1.1,12.7,1.3,10,151,9.8,,1027.8,
2022-03-18,-0.9,-5.1,3.5,6.4,,125,6.3,,1016.5,
2022-03-19,1.9,-5.2,7,0,,53,9,,1020.1,
2022-03-20,5.9,-0.9,11,0,,194,7.7,,1020.3,
2022-03-21,5.9,0,13,0,,345,13.1,,1025,
2022-03-22,3.3,-2,12.9,0,,42,7.4,,1025.6,
2022-03-23,4.7,-1.1,12.5,0,,60,4.5,,1014.4,
2022-03-24,7.1,1.9,12.5,0.3,,41,5.6,,1010.7,
2022-03-25,8.2,5,15,0,,5,9.3,,1012.5,
2022-03-26,12.6,0.4,20.6,0,,298,14.1,,1013,
2022-03-27,10.2,0.8,20.6,0,,275,15.2,,1021.4,
2022-03-28,13.7,5.6,18,0,,185,14.4,,1018.8,
2022-03-29,9.1,5,18,1,,121,9,,1015.8,
2022-03-30,6.1,5,12.7,0,,20,8,,1025.4,
2022-03-31,8.1,1,15,0,,340,14.4,,1033.1,
2022-04-01,9.3,0.2,15.6,0,,194,6.8,,1032.3,
2022-04-02,12.3,3,19.8,0,,46,9.1,,1027.1,
2022-04-03,14.6,5.3,22,0,,203,11.7,,1023,
2022-04-04,15,6,22,0,,165,8.3,,1018.9,
2022-04-05,16.5,7,25.1,0,,39,10.2,,1017.6,
2022-04-06,7.9,6.6,13.2,0,,161,12.5,,1024.9,
2022-04-07,13.9,2.7,23.5,0,,137,5.4,,1016.8,
2022-04-08,15.8,7.5,24,0,,118,6.7,,1009.1,
2022-04-09,18.6,10,25,0,,88,9.1,,1004.6,
2022-04-10,19.1,12.4,26,0,,100,4.9,,1003.3,
2022-04-11,20.5,14,28,0,,353,11.9,,1005.4,
2022-04-12,15.7,14,27.5,0,,43,11.6,,1016.4,
2022-04-13,12.4,8,21.2,0,,173,15.3,,1018,
2022-04-14,14,4,20.1,0,,346,16.7,,1022.7,
2022-04-15,13.1,6,21.1,0,,314,9.6,,1026.7,
2022-04-16,15.9,4.5,24,0,,264,10.7,,1019.2,
2022-04-17,15,7.9,23.4,0,,174,6.6,,1015.6,
2022-04-18,16.2,9,23.1,0,,138,7.8,,1017.1,
2022-04-19,20.2,8.8,28,0,,210,10.5,,1013.4,
2022-04-20,21.9,11.5,29,0,,178,12.6,,1003.9,
2022-04-21,19.3,17,28.8,0,,181,13.5,,999.1,
2022-04-22,16.9,10,26.5,0,,294,15.9,,1011.5,
2022-04-23,18.6,10.1,27.4,0,,162,8.6,,1004.8,
2022-04-24,21.4,12.8,27.4,0,,90,9.3,,1004.5,
2022-04-25,21.3,16.5,26.2,0,,116,7.5,,1004.1,
2022-04-26,17.4,15,26.2,0,,338,23.4,,1010.9,
2022-04-27,9.5,7.8,23.2,12.7,,356,10.1,,1022.7,
2022-04-28,11.9,7.8,16,0.8,,228,7.5,,1022,
2022-04-29,15.6,8.9,19,0,,175,8.1,,1018.8,
2022-04-30,14.3,11,23,0,,325,11.9,,1021.1,
2022-05-01,17.4,4,26,0,,324,10.7,,1012.6,
2022-05-02,18.1,8,26.3,0,,116,8.7,,1014.4,
2022-05-03,22.1,10.9,32,0,,179,9.3,,1008.2,
2022-05-04,26.1,14.5,33,0,,187,10.2,,1004.3,
2022-05-05,24.2,19.5,32.9,0,,154,10.1,,1004.2,
2022-05-06,10.2,7,24.5,4.3,,61,11.4,,1017.3,
2022-05-07,14.1,6.7,20,6.1,,196,12.9,,1025.1,
2022-05-08,10.1,8.8,18.8,0.8,,121,5,,1022.9,
2022-05-09,15.2,7.8,20,0,,103,8.1,,1019.6,
2022-05-10,11.7,9,19.1,0,,190,9,,1014,
2022-05-11,18,8.4,22,0,,314,11.4,,1016.6,
2022-05-12,14.3,13,20.7,0,,205,11.6,,1015.5,
2022-05-13,16.9,7,25,0,,309,12.6,,1012.8,
2022-05-14,17.1,7,25,0,,351,8.4,,1015.8,
2022-05-15,19.2,8,28,0,,293,9.8,,1012.8,
2022-05-16,22.1,9.1,29,0,,71,8.6,,1006.7,
2022-05-17,21,12,29,0,,82,8.9,,1004.5,
2022-05-18,23.9,12,31,0,,53,8.7,,1011.5,
2022-05-19,24.1,15,32,0,,159,7.5,,1011,
2022-05-20,25.1,17,34,0,,190,8,,1008.3,
2022-05-21,27.7,16,36,0,,187,8.1,,1004.6,
2022-05-22,27.2,18.2,34.6,0,,126,7.5,,1003.6,
2022-05-23,25.9,19,34,0,,175,10.1,,1006.6,
2022-05-24,26.3,19,33,0,,199,10.5,,1006.8,
2022-05-25,22.4,19,31.9,0,,358,15.6,,1011.9,
2022-05-26,24.3,12,35,0,,319,9.3,,1003,
2022-05-27,28.2,16.1,36,0,,209,10.8,,999.3,
